StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ec_1_1,ec_1_2,ec_1_3,ec_1_4,ec_1_5,ec_1_6,ec_2,importance,gender,gender_4_TEXT,race,end,workerId,attribute,PROLIFIC_PID
2026-05-12 16:32:38,2026-05-12 16:35:32,0,164.153.59.123,100,174,1,2026-05-12 16:35:33,R_17kzK6C5xgSFUIN,,,,,34.224,-82.1625,anonymous,EN,1,2,2,1,2,1,one one,2,1,,5,,,were based on the West Coast of the United States.,608437f0b139060610c9f0c1
2026-05-12 16:34:07,2026-05-12 16:35:34,0,8.9.88.163,100,86,1,2026-05-12 16:35:34,R_5sAl8KRQY4hPOMu,,,,,43.2318,-77.6607,anonymous,EN,1,1,2,1,2,1,one one,4,2,,5,,,were women.,69c3c3cbb3e057fd06dd2fe0
2026-05-12 16:33:43,2026-05-12 16:35:34,0,66.213.36.2,100,111,1,2026-05-12 16:35:35,R_1gkvsVhjOSiEC3v,,,,,41.6697,-83.6071,anonymous,EN,1,2,2,1,2,1,one one,8,1,,5,,,were under 50 years old.,659ab33c0a427599bec1b554
2026-05-12 16:32:39,2026-05-12 16:35:35,0,107.181.12.93,100,175,1,2026-05-12 16:35:35,R_1VEbW5QQQPnIFoV,,,,,32.4227,-85.0778,anonymous,EN,1,2,2,1,2,1,one one,7,1,,3,,,were under 50 years old.,5fba83d59b6574a3b7a9cdef
2026-05-12 16:34:23,2026-05-12 16:35:36,0,162.201.194.91,100,72,1,2026-05-12 16:35:36,R_62WbUeqzYWYF7aB,,,,,30.2903,-81.5092,anonymous,EN,1,2,2,1,2,1,one one,4,1,,3,,,were women.,69b30647afc31d2915697186
2026-05-12 16:34:49,2026-05-12 16:35:37,0,134.139.30.14,100,48,1,2026-05-12 16:35:38,R_52QOox17Hx2sFpx,,,,,33.7903,-118.1215,anonymous,EN,1,2,2,1,2,1,"one one ",,,,,,,,69ca43d22698149407868724
2026-05-12 16:34:57,2026-05-12 16:35:37,0,73.221.129.236,100,39,1,2026-05-12 16:35:38,R_7qsM3N6DpNQw8FR,,,,,47.1445,-122.2548,anonymous,EN,1,2,2,1,2,1,52,,,,,,,,69b1b9c93046383751d6fe0c
2026-05-12 16:34:12,2026-05-12 16:35:40,0,24.38.68.138,100,87,1,2026-05-12 16:35:40,R_5mlabJoMrKG7NMt,,,,,40.9476,-73.8624,anonymous,EN,1,2,2,1,2,1,one one,6,1,,5,,,were under 50 years old.,5f4843874aac571d362f3ce0
2026-05-12 16:34:12,2026-05-12 16:35:41,0,68.190.38.150,100,88,1,2026-05-12 16:35:41,R_5McfdQs6qbGIkzi,,,,,36.524,-82.5163,anonymous,EN,1,2,2,1,2,1,one one,7,2,,5,,,worked at a university.,694174bbab4257f4c626a7cd
2026-05-12 16:33:40,2026-05-12 16:35:44,0,98.251.117.29,100,124,1,2026-05-12 16:35:45,R_6cXFzq8wFFOq9PR,,,,,33.9837,-84.1487,anonymous,EN,1,1,2,1,2,1,one one,6,2,,2,,,were based on the West Coast of the United States.,66ea6797ef341f18e62ad904
2026-05-12 16:34:36,2026-05-12 16:35:45,0,38.96.15.210,100,69,1,2026-05-12 16:35:46,R_129eAFCCodhAyZO,,,,,32.8509,-117.2722,anonymous,EN,1,1,2,1,2,1,one one,1,2,,5,,,worked at a university.,5ff5f7ad932d56101bf7c90d
2026-05-12 16:34:11,2026-05-12 16:35:48,0,47.161.157.177,100,97,1,2026-05-12 16:35:49,R_5IaWkci0kjQ2vWK,,,,,33.0643,-96.233,anonymous,EN,1,2,2,1,2,1,one one,1,2,,5,"Great study, thank you!",,were based on the West Coast of the United States.,628f7e982aad1788d940317a
2026-05-12 16:33:42,2026-05-12 16:35:48,0,172.59.34.80,100,125,1,2026-05-12 16:35:49,R_1K898dVeVtq4oFz,,,,,39.2413,-84.5455,anonymous,EN,1,1,2,1,2,1,one one,4,1,,5,none,,were women.,62961bfdbe5f238d3225db72
2026-05-12 16:34:41,2026-05-12 16:35:49,0,38.148.184.165,100,67,1,2026-05-12 16:35:49,R_6IFBVDWvvusdtdA,,,,,39.7026,-94.873,anonymous,EN,1,2,2,1,2,1,one one,7,1,,5,,,worked at a university.,698a55fca47516446100a19e
2026-05-12 16:33:55,2026-05-12 16:35:52,0,67.162.88.44,100,117,1,2026-05-12 16:35:53,R_55FT9eybyblQIqx,,,,,41.7579,-88.2934,anonymous,EN,2,1,2,1,2,1,one one,4,1,,4,,,were based on the West Coast of the United States.,69a1ce874d4ba6506a55275b
2026-05-12 16:34:38,2026-05-12 16:35:53,0,153.66.71.140,100,74,1,2026-05-12 16:35:53,R_7lbEz5sCFg26fg0,,,,,41.2612,-95.9354,anonymous,EN,1,2,2,1,2,1,one one,8,2,,5,,,worked at a university.,65b929230cff388d15dd5c4c
2026-05-12 16:34:42,2026-05-12 16:35:56,0,73.111.97.237,100,74,1,2026-05-12 16:35:56,R_5ypvvUgLWVk9l1b,,,,,42.2186,-89.0465,anonymous,EN,1,2,2,1,2,1,one one,8,1,,5,,,were women.,6994c3275ddf2067920b1d31
2026-05-12 16:34:13,2026-05-12 16:35:57,0,107.202.176.195,100,103,1,2026-05-12 16:35:57,R_5E4Kfit9MM3xZN4,,,,,43.1205,-89.3523,anonymous,EN,1,2,2,1,2,1,one one,6,2,,5,,,were under 50 years old.,5bf4afe0b8e9f800014c9c0b
2026-05-12 16:32:35,2026-05-12 16:36:00,0,24.184.83.96,100,204,1,2026-05-12 16:36:00,R_1ciSWVAfX2P4pi9,,,,,40.7418,-74.2236,anonymous,EN,1,2,2,1,2,1,one one,8,4,genderqueer,3,,,were women.,664775717664d82e25137e82
2026-05-12 16:34:19,2026-05-12 16:36:00,0,38.109.215.18,100,101,1,2026-05-12 16:36:01,R_32hSeR2oThvINw4,,,,,40.3083,-105.0811,anonymous,EN,1,2,2,1,2,1,one one,1,1,,4,,,were under 50 years old.,5d537c0cecc84200153075e9
2026-05-12 16:34:07,2026-05-12 16:36:01,0,173.67.2.157,100,113,1,2026-05-12 16:36:02,R_5cmC4QPMvZYCrTz,,,,,39.2726,-76.8614,anonymous,EN,1,2,2,1,2,1,one one,6,1,,2,,,worked at a university.,698651b5bbcfef723824cb98
2026-05-12 16:34:04,2026-05-12 16:36:05,0,98.163.222.89,100,121,1,2026-05-12 16:36:05,R_3r3MgyJrmt2qh2x,,,,,29.9353,-90.074,anonymous,EN,1,2,2,1,2,1,one one,3,1,,5,,,were under 50 years old.,644a53ac09de69785b70ec16
2026-05-12 16:34:03,2026-05-12 16:36:05,0,216.152.23.251,100,122,1,2026-05-12 16:36:06,R_1gMjzlyGXJWfZjb,,,,,41.1856,-88.3098,anonymous,EN,1,2,2,1,2,1,one one,4,1,,5,,,were women.,699ca32b457209957a5ae366
2026-05-12 16:34:08,2026-05-12 16:36:13,0,68.103.241.31,100,125,1,2026-05-12 16:36:14,R_6YwFnaUd0ZBHq1j,,,,,37.6658,-97.3146,anonymous,EN,1,2,2,1,2,1,one one,2,1,,5,,,were based on the West Coast of the United States.,6942c1d48b8545e38cacc626
2026-05-12 16:35:22,2026-05-12 16:36:15,0,16.98.54.173,100,52,1,2026-05-12 16:36:15,R_1er7Fao2C72leBv,,,,,28.8446,-82.0376,anonymous,EN,1,2,2,1,2,1,one one,7,1,,5,,,were women.,57a2b3e1dcff7d0001c7d0dc
2026-05-12 16:34:44,2026-05-12 16:36:16,0,97.148.145.168,100,92,1,2026-05-12 16:36:16,R_552f52MYBtWTVO9,,,,,36.0711,-86.7196,anonymous,EN,1,2,2,1,2,1,one one,4,2,,5,,,were women.,629e9a5d81c583f5ebe90f05
2026-05-12 16:34:09,2026-05-12 16:36:20,0,70.23.50.233,100,130,1,2026-05-12 16:36:20,R_77DqgYDd7ACmUos,,,,,40.7429,-73.9392,anonymous,EN,1,1,2,1,2,1,"""one one""",1,1,,5,Thank you.,,were under 50 years old.,69c058878cf06a39b7e34b0a
2026-05-12 16:32:59,2026-05-12 16:36:20,0,75.64.255.8,100,201,1,2026-05-12 16:36:20,R_5ffmLSbVXhldnBI,,,,,35.056,-89.8598,anonymous,EN,1,2,2,1,2,1,one one,6,2,,5,,,were under 50 years old.,5622e62bed6e5a0011c807b3
2026-05-12 16:35:17,2026-05-12 16:36:24,0,76.143.198.142,100,67,1,2026-05-12 16:36:24,R_1LO7v2ZD90ycFF0,,,,,29.5183,-95.0977,anonymous,EN,1,2,2,1,2,1,one one,1,2,,4,,,were based on the West Coast of the United States.,5e076480c4e1550e2114f006
2026-05-12 16:35:25,2026-05-12 16:36:30,0,75.172.45.6,100,64,1,2026-05-12 16:36:31,R_5Qabiu5s3jKmo0q,,,,,47.4936,-122.2415,anonymous,EN,1,1,2,1,2,1,one one,6,2,,5,Thank you!,,worked at a university.,69a5adf08335db270e55e7a5
2026-05-12 16:34:53,2026-05-12 16:36:32,0,172.58.167.52,100,98,1,2026-05-12 16:36:33,R_5fGLWeT53dLeQC7,,,,,41.8483,-87.6517,anonymous,EN,1,1,2,1,2,1,one one,2,1,,5,,,were based on the West Coast of the United States.,67e830bb6eaebc236b9cd37e
2026-05-12 16:35:19,2026-05-12 16:36:33,0,47.187.201.100,100,73,1,2026-05-12 16:36:33,R_1jCcdSRjy6xsScZ,,,,,33.0809,-96.7241,anonymous,EN,1,1,2,1,2,1,one one,2,1,,5,,,worked at a university.,677968daf8dc4ddeecc53a73
2026-05-12 16:33:58,2026-05-12 16:36:38,0,72.135.237.55,100,160,1,2026-05-12 16:36:39,R_5HXFh76a3cRFjVL,,,,,43.1604,-88.1173,anonymous,EN,1,1,2,1,2,1,one one,4,1,,5,,,were based on the West Coast of the United States.,69c2c4c8ef72bbb6d0dd914d
2026-05-12 16:34:07,2026-05-12 16:36:42,0,174.60.157.111,100,155,1,2026-05-12 16:36:43,R_3L14oYjv3YRhSCr,,,,,40.2389,-77.1935,anonymous,EN,1,2,2,1,2,1,one one,4,1,,5,,,worked at a university.,699e513be47c51fd0fa6d70f
2026-05-12 16:35:30,2026-05-12 16:36:42,0,98.244.217.177,100,72,1,2026-05-12 16:36:43,R_1yzBloxX7UEiR2h,,,,,27.0738,-82.1762,anonymous,EN,1,2,2,1,2,1,one one,4,1,,3,,,were women.,69f7bd1b21786a2fbce86380
2026-05-12 16:35:06,2026-05-12 16:36:50,0,138.229.51.35,100,103,1,2026-05-12 16:36:50,R_3z7rO6YYXsD2Uxj,,,,,43.6055,-84.7796,anonymous,EN,1,2,2,1,2,1,one one,4,2,,2,,,were under 50 years old.,69eec67f5f2d22199a178ba2
2026-05-12 16:34:56,2026-05-12 16:36:51,0,98.203.42.68,100,115,1,2026-05-12 16:36:52,R_5pLraINCtqUBss1,,,,,25.6696,-80.2875,anonymous,EN,2,2,2,1,2,1,one one,2,2,,4,,,were women.,699f458ae7cc388d0e5f2a60
2026-05-12 16:35:17,2026-05-12 16:36:52,0,73.154.34.145,100,94,1,2026-05-12 16:36:52,R_61zaZHTuDyrRJJy,,,,,41.4203,-78.7286,anonymous,EN,1,1,2,1,2,1,one one,6,2,,5,,,worked at a university.,699db3a5677055790cba1570
2026-05-12 16:35:55,2026-05-12 16:36:54,0,136.226.73.73,100,58,1,2026-05-12 16:36:54,R_1OkSUndu5qaHDlF,,,,,42.3602,-71.0594,anonymous,EN,1,2,2,1,2,1,one one,2,2,,5,,,were under 50 years old.,5ae11f9709eae20001132c22
2026-05-12 16:33:47,2026-05-12 16:37:01,0,98.162.80.41,100,194,1,2026-05-12 16:37:02,R_6Fhpt7aodt0lrK9,,,,,36.1233,-115.2775,anonymous,EN,1,2,2,1,2,1,"""one one""",3,1,,5,"Thank you, I enjoyed reading the scenario and answering the question.",,worked at a university.,5be769f53b047e0001a39b01
2026-05-12 16:33:14,2026-05-12 16:37:02,0,24.102.106.114,100,227,1,2026-05-12 16:37:02,R_6Hwgodscut882U0,,,,,40.7412,-73.9223,anonymous,EN,1,2,2,1,2,1,one one,3,1,,2,please add an other/mixed racial category or let people choose more than one.,,were based on the West Coast of the United States.,577d3361d8e8880001b31439
2026-05-12 16:35:44,2026-05-12 16:37:02,0,145.40.90.203,100,78,1,2026-05-12 16:37:03,R_5QMS8AtHo4uxwEa,,,,,37.3388,-121.8916,anonymous,EN,1,1,2,1,2,1,one one,3,2,,5,,,were under 50 years old.,62cb2fda77bec729c86fbbba
2026-05-12 16:35:24,2026-05-12 16:37:07,0,108.93.142.41,100,102,1,2026-05-12 16:37:08,R_1cJajyCIoriTgdz,,,,,34.643,-86.8168,anonymous,EN,1,1,2,1,2,1,one one,8,1,,5,,,were under 50 years old.,6985e8f4df8c9abb4d3931f2
2026-05-12 16:36:35,2026-05-12 16:37:09,0,67.166.53.17,100,33,1,2026-05-12 16:37:09,R_6qslVGDo4lejUt3,,,,,39.7067,-104.9694,anonymous,EN,1,1,2,1,2,1,"one one ",,,,,,,,69f2fa609904d03393fd6cd1
2026-05-12 16:36:47,2026-05-12 16:37:09,0,65.140.37.92,100,22,1,2026-05-12 16:37:10,R_6nkJH4yyuV6fyfc,,,,,38.9032,-106.9614,anonymous,EN,1,2,2,1,2,1,52,,,,,,,,5d54fef50a2a1600195cb7cf
2026-05-12 16:34:42,2026-05-12 16:37:19,0,46.110.47.10,100,156,1,2026-05-12 16:37:19,R_5KYNCKc0MpJzCui,,,,,40.8771,-85.5045,anonymous,EN,1,2,2,1,2,1,one one,8,2,,5,N/A,,worked at a university.,631542cace8d3c032e1acbd0
2026-05-12 16:36:40,2026-05-12 16:37:20,0,24.124.62.3,100,40,1,2026-05-12 16:37:21,R_1SjZj8tdLbxzPKh,,,,,44.8553,-93.66,anonymous,EN,1,2,2,1,2,1,52,,,,,,,,69c92c6be5cee2b6071ee0c0
2026-05-12 16:35:35,2026-05-12 16:37:22,0,98.165.73.154,100,106,1,2026-05-12 16:37:22,R_6jAQFXibOSHSAds,,,,,33.4656,-111.9956,anonymous,EN,1,2,2,1,2,1,one one,1,2,,5,,,were women.,612fa6644526903f736cf925
2026-05-12 16:34:22,2026-05-12 16:37:22,0,172.59.74.30,100,179,1,2026-05-12 16:37:22,R_7iKFU91EBC5ZK3A,,,,,39.0537,-94.5906,anonymous,EN,1,2,2,1,2,1,"""one one""",7,2,,5,,,were based on the West Coast of the United States.,69fa8172f682945d141143e7
2026-05-12 16:36:05,2026-05-12 16:37:24,0,76.34.119.154,100,79,1,2026-05-12 16:37:25,R_5roipwrwMf1iKC5,,,,,40.7416,-84.1522,anonymous,EN,1,2,2,1,2,1,one one,1,2,,5,,,were women.,69b818597eba539f25e13f38
2026-05-12 16:36:45,2026-05-12 16:37:29,0,98.24.251.150,100,43,1,2026-05-12 16:37:29,R_1ef5l8xzviLoeAb,,,,,34.2563,-78.0447,anonymous,EN,1,2,2,1,2,1,52,,,,,,,,6150c44b0ff4d92f7621a17c
2026-05-12 16:36:12,2026-05-12 16:37:29,0,68.129.229.91,100,77,1,2026-05-12 16:37:29,R_7R9PirozaCBINhx,,,,,40.7099,-73.9591,anonymous,EN,1,1,2,1,2,1,one one,8,1,,5,Thank you for the survey!,,were women.,697135c23c7970c52efbf29a
2026-05-12 16:36:38,2026-05-12 16:37:30,0,172.248.249.69,100,51,1,2026-05-12 16:37:30,R_1D1uQ0qNt5JlnqP,,,,,33.8842,-117.8933,anonymous,EN,1,2,2,1,2,1,one one,4,2,,5,n/a,,worked at a university.,629186f7e2f20297ead170be
2026-05-12 16:35:41,2026-05-12 16:37:42,0,71.247.212.71,100,120,1,2026-05-12 16:37:42,R_5AHB5vyIgivHyZG,,,,,40.768,-73.981,anonymous,EN,1,2,2,1,2,1,one one,7,2,,2,,,were based on the West Coast of the United States.,674e450b1a4a8e2d4e8d7e7c
2026-05-12 16:34:31,2026-05-12 16:37:42,0,76.27.218.153,100,191,1,2026-05-12 16:37:42,R_52mPSjDIymlDlTj,,,,,45.5472,-122.6417,anonymous,EN,1,1,2,1,2,1,one one,4,1,,5,,,were based on the West Coast of the United States.,60fe2255ec4625f1c70e8581
2026-05-12 16:35:45,2026-05-12 16:37:50,0,108.39.232.16,100,124,1,2026-05-12 16:37:50,R_3y18PpjTJed3Seu,,,,,40.5258,-79.8769,anonymous,EN,1,1,2,1,2,1,52,,,,,,,,5dda993086c886a06ce9108d
2026-05-12 16:36:47,2026-05-12 16:37:51,0,67.209.198.245,100,63,1,2026-05-12 16:37:52,R_50vL41Fk3fRsFuJ,,,,,33.6397,-104.3748,anonymous,EN,1,1,2,1,2,1,one one,1,1,,5,,,were based on the West Coast of the United States.,5df5645bb1fb053ced3ae31d
2026-05-12 16:36:04,2026-05-12 16:37:52,0,70.170.61.133,100,107,1,2026-05-12 16:37:52,R_6ykHMzFKvRAoS3X,,,,,36.0586,-115.0803,anonymous,EN,1,1,2,1,2,1,one one,3,1,,4,,,were based on the West Coast of the United States.,5cab69f77ea4a700019a87dc
2026-05-12 16:36:47,2026-05-12 16:37:55,0,98.179.4.104,100,67,1,2026-05-12 16:37:55,R_3I7c5qiP1M0N1Ml,,,,,41.2039,-95.9983,anonymous,EN,1,2,2,1,2,1,one  one,,,,,,,,699e0953e3be956fca6d19db
2026-05-12 16:36:45,2026-05-12 16:37:57,0,132.147.144.111,100,71,1,2026-05-12 16:37:57,R_1KdpxLb7fsVmyzC,,,,,32.9658,-97.6866,anonymous,EN,1,2,2,1,2,1,"""one one""",1,1,,5,no comments,,were women.,617323e630f3fa36361cb35b
2026-05-12 16:35:36,2026-05-12 16:37:57,0,100.15.220.177,100,140,1,2026-05-12 16:37:57,R_5WjxqHTWtjEHOA9,,,,,38.9705,-76.8388,anonymous,EN,1,2,2,1,2,1,one one,6,1,,3,,,were under 50 years old.,5629356bc8ffc2001251363b
2026-05-12 16:35:22,2026-05-12 16:37:57,0,185.124.61.42,100,154,1,2026-05-12 16:37:58,R_1MSe1zmYlBUCLQx,,,,,37.751,-97.822,anonymous,EN,1,2,2,1,2,1,one one,7,1,,5,,,worked at a university.,69f88bd57f970fe469c7aa9d
2026-05-12 16:36:25,2026-05-12 16:37:58,0,73.70.147.243,100,92,1,2026-05-12 16:37:58,R_1e3RJD9oua3V9uQ,,,,,37.26,-121.9173,anonymous,EN,1,1,2,1,2,1,one one,4,1,,2,,,were women.,69f0d4a34ca73e8b150304e9
2026-05-12 16:36:46,2026-05-12 16:38:01,0,173.56.36.171,100,74,1,2026-05-12 16:38:01,R_5qkfmcM0lCZHvMM,,,,,40.7589,-73.9913,anonymous,EN,1,2,2,1,2,1,one one,7,1,,5,,,were women.,6942e666a1c586377a926f4d
2026-05-12 16:36:56,2026-05-12 16:38:02,0,107.4.155.166,100,65,1,2026-05-12 16:38:02,R_5GlIj6TCQtk7ru3,,,,,44.8962,-93.1036,anonymous,EN,1,2,2,1,2,1,one one,2,1,,5,,,were based on the West Coast of the United States.,664b700b38e720bf4c02dfd7
2026-05-12 16:36:39,2026-05-12 16:38:02,0,98.30.93.94,100,82,1,2026-05-12 16:38:02,R_1vLCQJecqmYTGtr,,,,,38.061,-87.5501,anonymous,EN,1,2,2,1,2,1,one one,2,3,,5,,,were under 50 years old.,56e32190e414dc000c8b40ae
2026-05-12 16:37:20,2026-05-12 16:38:07,0,24.14.232.118,100,47,1,2026-05-12 16:38:08,R_6nYJ9dn2c7Dg1gu,,,,,41.8502,-87.6736,anonymous,EN,1,1,2,1,2,1,one one,6,1,,4,,,were under 50 years old.,694cbb08da7aaa317d9c2853
2026-05-12 16:36:51,2026-05-12 16:38:08,0,68.45.84.12,100,77,1,2026-05-12 16:38:09,R_3hrCNZY49hGDDqx,,,,,41.0147,-85.0974,anonymous,EN,1,1,2,1,2,1,one one,3,1,,5,,,worked at a university.,6960343acf19206f6efe5fbb
2026-05-12 16:36:51,2026-05-12 16:38:12,0,47.36.64.18,100,80,1,2026-05-12 16:38:12,R_62kvtNPzJAWWdCp,,,,,38.9846,-119.1556,anonymous,EN,1,2,2,1,2,1,one one,7,1,,5,,,worked at a university.,602348484d326a1c5aa80bb7
2026-05-12 16:37:01,2026-05-12 16:38:12,0,35.145.14.154,100,70,1,2026-05-12 16:38:12,R_5geNIdVi0an2LzX,,,,,28.5436,-81.3738,anonymous,EN,1,2,2,1,2,1,one one,8,2,,3,,,were under 50 years old.,69ed0abf57b9596c4f695608
2026-05-12 16:36:44,2026-05-12 16:38:13,0,108.76.116.207,100,88,1,2026-05-12 16:38:13,R_37VC7MZR4TMy3Hl,,,,,33.8775,-84.5017,anonymous,EN,1,2,2,1,2,1,one one,1,1,,3,,,were women.,69cfcd6de4ad17f67a5d7eae
2026-05-12 16:37:35,2026-05-12 16:38:13,0,172.59.191.128,100,37,1,2026-05-12 16:38:14,R_7dMj04iw4XNxuPs,,,,,41.8483,-87.6517,anonymous,EN,1,2,2,1,2,1,one one,7,2,,2,,,were under 50 years old.,69f2365175809537a471ea61
2026-05-12 16:36:47,2026-05-12 16:38:13,0,184.59.58.162,100,86,1,2026-05-12 16:38:14,R_5Ssi3o78WhIPgjL,,,,,45.1302,-87.6262,anonymous,EN,1,2,2,1,2,1,one one,6,1,,5,,,were women.,5934a676e7866d0001618b81
2026-05-12 16:36:38,2026-05-12 16:38:13,0,71.194.199.155,100,95,1,2026-05-12 16:38:14,R_11G8PJq50bihvAu,,,,,42.2739,-89.0474,anonymous,EN,1,2,2,1,2,1,one one,1,2,,5,,,were based on the West Coast of the United States.,69ea7bcb05bbf8f83bdaf39b
2026-05-12 16:37:06,2026-05-12 16:38:14,0,96.19.201.181,100,68,1,2026-05-12 16:38:15,R_58OJUIU6DtHcaAd,,,,,43.6349,-116.2023,anonymous,EN,1,2,2,1,2,1,one one,4,1,,5,,,were based on the West Coast of the United States.,6969954a68b60886ce75f5d1
2026-05-12 16:35:58,2026-05-12 16:38:15,0,96.245.73.131,100,136,1,2026-05-12 16:38:15,R_5OVNLoJL9FmeF9j,,,,,39.9828,-75.8239,anonymous,EN,1,2,2,1,2,1,one one,6,1,,5,"I would definitely look into educated experts, especially in the field of technology.",,worked at a university.,66293a3bac9b03d00e8a57e0
2026-05-12 16:36:47,2026-05-12 16:38:16,0,173.28.194.99,100,88,1,2026-05-12 16:38:16,R_52MY0RLFa9tgy3v,,,,,41.5757,-93.7364,anonymous,EN,1,2,2,1,2,1,one one,6,1,,5,"I would want a mix of ages but probably younger people would have more expertise just in general. ",,were under 50 years old.,66b504cd131c63b36b682b8d
2026-05-12 16:36:35,2026-05-12 16:38:17,0,45.30.81.64,100,102,1,2026-05-12 16:38:17,R_3edG3GFxSpvu6aJ,,,,,35.5474,-97.5725,anonymous,EN,1,2,2,1,2,1,one one,6,1,,5,,,were based on the West Coast of the United States.,5fd14598fd2de30f5eea2fc4
2026-05-12 16:35:57,2026-05-12 16:38:17,0,162.196.45.185,100,140,1,2026-05-12 16:38:18,R_7seVT0qGKOyj7jj,,,,,32.6957,-97.0907,anonymous,EN,1,2,2,1,2,1,one one,6,1,,3,,,were under 50 years old.,69b26f292867a214a1b0e47a
2026-05-12 16:36:35,2026-05-12 16:38:18,0,24.12.4.118,100,102,1,2026-05-12 16:38:19,R_61lKOWRMpttyMuJ,,,,,41.9704,-87.7036,anonymous,EN,1,1,2,1,2,1,one one,6,1,,5,,,worked at a university.,6941731b0d35837df634dfc2
2026-05-12 16:37:17,2026-05-12 16:38:27,0,198.190.231.15,100,69,1,2026-05-12 16:38:27,R_6sbOjxz77TkxH4g,,,,,37.751,-97.822,anonymous,EN,1,2,2,1,2,1,one one,6,2,,5,,,worked at a university.,5ef6a216cf5fa438db69c355
2026-05-12 16:37:04,2026-05-12 16:38:27,0,72.188.35.56,100,82,1,2026-05-12 16:38:27,R_5YaMmuWnjANcHzy,,,,,28.5531,-81.7597,anonymous,EN,1,2,2,1,2,1,one one,8,2,,5,,,worked at a university.,69f4c0f5f00dfaaf110a20ae
2026-05-12 16:37:29,2026-05-12 16:38:29,0,35.148.72.153,100,60,1,2026-05-12 16:38:29,R_1uWjEEyGiG432fx,,,,,45.8249,-88.066,anonymous,EN,1,2,2,1,2,1,one one,3,2,,5,,,worked at a university.,5feb8ceb559f43c870488b51
2026-05-12 16:36:59,2026-05-12 16:38:30,0,172.59.79.188,100,90,1,2026-05-12 16:38:31,R_5fD5b3B2NUWI5yO,,,,,38.9909,-94.5525,anonymous,EN,1,2,2,1,2,1,one one,4,1,,5,,,were under 50 years old.,69e585d0512bc0fdf02a4113
2026-05-12 16:37:12,2026-05-12 16:38:34,0,172.56.93.159,100,82,1,2026-05-12 16:38:35,R_6gxyqYjOLYCEfoB,,,,,29.522,-98.5305,anonymous,EN,1,1,2,1,2,1,one one,4,1,,5,,,were women.,69dd53ebdf64767c78148ad2
2026-05-12 16:37:22,2026-05-12 16:38:37,0,170.190.43.137,100,75,1,2026-05-12 16:38:38,R_7qV6J8svR76Ox5D,,,,,36.0711,-86.7196,anonymous,EN,1,2,2,1,2,1,52,,,,,,,,69df29dce2b216142dbdd00b
2026-05-12 16:37:25,2026-05-12 16:38:40,0,76.134.177.242,100,74,1,2026-05-12 16:38:40,R_1rJbxWAXdGkEsUh,,,,,32.3388,-110.9819,anonymous,EN,1,1,2,1,2,1,one one,6,1,,5,,,were women.,66f730e4ce0a87ce1019a7f2
2026-05-12 16:36:59,2026-05-12 16:38:40,0,35.147.4.23,100,101,1,2026-05-12 16:38:41,R_7JVDmI1GQF1yMQk,,,,,29.7229,-98.0742,anonymous,EN,1,2,2,1,2,1,one one,6,1,,3,,,worked at a university.,65c118f1cd19001157ace3a0
2026-05-12 16:36:53,2026-05-12 16:38:42,0,24.198.132.109,100,109,1,2026-05-12 16:38:42,R_3Z8ZYLKGN8OUTS1,,,,,42.0755,-76.0089,anonymous,EN,1,2,2,1,2,1,one one,2,2,,5,,,were under 50 years old.,69f1933ffd98a20bad6e7478
2026-05-12 16:37:03,2026-05-12 16:38:50,0,168.182.90.202,100,106,1,2026-05-12 16:38:50,R_63TtX6wwkylsIRX,,,,,32.4413,-81.7711,anonymous,EN,1,2,2,1,2,1,"""one one""",4,1,,5,,,were based on the West Coast of the United States.,66805c7df9263b85683b62b2
2026-05-12 16:36:52,2026-05-12 16:38:53,0,70.161.165.188,100,121,1,2026-05-12 16:38:53,R_5QEvGoGlmjAsZid,,,,,36.8558,-76.0042,anonymous,EN,1,2,2,1,2,1,one one,4,2,,5,,,were based on the West Coast of the United States.,5acfc4943a859300016c47b3
2026-05-12 16:37:23,2026-05-12 16:38:53,0,67.80.134.16,100,89,1,2026-05-12 16:38:53,R_5RaNbiZ3FkxfJX3,,,,,41.8138,-73.1126,anonymous,EN,1,2,2,1,2,1,one one,4,1,,5,,,worked at a university.,69458093c624f68dac8c87e5
2026-05-12 16:37:18,2026-05-12 16:38:53,0,70.180.245.242,100,95,1,2026-05-12 16:38:53,R_6OjCZ580DngdGTc,,,,,36.2625,-115.1732,anonymous,EN,1,2,2,1,2,1,one one,6,1,,5,,,were based on the West Coast of the United States.,63bcd20b9243bdde72acc64a
2026-05-12 16:37:03,2026-05-12 16:38:55,0,73.139.231.205,100,111,1,2026-05-12 16:38:55,R_1JgCIPwYYmbclKa,,,,,25.9381,-80.3146,anonymous,EN,1,2,2,1,2,1,"""one one""",1,2,,3,Thanks for the survey,,were women.,6983549b2eeaffbc45367e23
2026-05-12 16:37:20,2026-05-12 16:38:59,0,174.74.216.163,100,98,1,2026-05-12 16:38:59,R_6RkHqlJW4b5YCRo,,,,,33.5768,-112.2348,anonymous,EN,1,1,2,1,2,1,one one,8,1,,5,,,were based on the West Coast of the United States.,69c0ae59e7e1aabc3d03cc78
